Database,Record Type,Data Element,Value,Term,SubmissionType,Average,Standard Deviation
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GT,3,B,0.0002237399,6.08720613781885E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GT,3,E,0.00024242,4.84703658774977E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GK,1,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GK,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GK,2,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GK,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GK,3,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GV,1,E,0.0001046402,8.06596564612494E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GV,2,B,0.0001580579,2.6354549979391E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GV,2,E,9.677688E-05,7.15991061772986E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GV,3,B,0.0001234183,2.6354549979391E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GV,3,E,8.719812E-05,6.67578731876423E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,PU,1,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,PU,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,PU,2,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,PU,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,PU,3,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GY,1,E,0.0002555195,8.83058877016882E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GY,2,B,0.0002041345,2.61837108445557E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GY,2,E,0.0002278478,7.12138391299558E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GY,3,B,0.0001675487,2.61837108445557E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,GY,3,E,0.0002296607,7.17847372574425E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HA,1,E,0.006133214,0.00359225260511615
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HA,2,B,0.006226855,0.000241355951098447
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HA,2,E,0.004553378,0.00300873065371342
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HA,3,B,0.006392964,0.000241355951098447
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HA,3,E,0.004500429,0.00301982855594736
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HM,1,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HM,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HM,2,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HM,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HM,3,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HO,1,E,0.000631032,0.000619315567317463
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HO,2,B,0.0007198064,0.000307339748567588
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HO,2,E,0.000390512,0.000359278351942042
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HO,3,B,0.0009080704,0.000307339748567588
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HO,3,E,0.0004763287,0.000453376766118818
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HK,1,E,4.861752E-05,3.95319842837069E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HK,2,B,3.409177E-05,1.21227807492506E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HK,2,E,5.326447E-05,2.67232848017889E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HK,3,B,3.359796E-05,1.21227807492506E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HK,3,E,4.922012E-05,2.71209573665221E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HU,1,E,7.013094E-05,3.38842348703298E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HU,2,B,4.550691E-05,1.62968592035425E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HU,2,E,5.678242E-05,2.07124710287283E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HU,3,B,7.854227E-05,1.62968592035425E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,HU,3,E,6.514096E-05,3.38511554746994E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IC,1,E,3.327344E-06,1.10355523477058E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IC,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IC,2,E,9.401693E-06,1.53295699710747E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IC,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IC,3,E,4.58742E-06,9.28329113303997E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IN,1,E,0.001111327,0.000305144812071107
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IN,2,B,0.0008014421,0.000125215638726965
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IN,2,E,0.0009953927,0.000282832834347253
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IN,3,B,0.0008085194,0.000125215638726965
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IN,3,E,0.0009737076,0.000198261798219518
SDB,1,DE1033-NATION-OF-CITIZENSHIP,ID,1,E,0.000100381,4.89620783333647E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,ID,2,B,6.875328E-05,2.87025386066354E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,ID,2,E,9.734787E-05,2.43536474121163E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,ID,3,B,0.0001004894,2.87025386066354E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,ID,3,E,0.0001188779,3.86658490360803E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IR,1,E,0.001189208,0.000145318685179539
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IR,2,B,0.001101059,7.74731264708974E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IR,2,E,0.001114647,0.000142608186834723
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IR,3,B,0.001343751,7.74731264708974E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IR,3,E,0.001157612,0.000149364109392372
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IZ,1,E,0.001976253,0.0011895173099695
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IZ,2,B,0.002699537,0.00035035241580148
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IZ,2,E,0.001671969,0.00114560951085797
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IZ,3,B,0.002877202,0.00035035241580148
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IZ,3,E,0.00166915,0.00116877642510956
SDB,1,DE1033-NATION-OF-CITIZENSHIP,EI,1,E,2.331972E-05,2.54515352456047E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,EI,2,B,1.183124E-05,1.6731899273225E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,EI,2,E,2.068859E-05,2.36867753533128E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,EI,3,B,1.134636E-05,1.6731899273225E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,EI,3,E,1.7202E-05,1.79535524660354E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IM,1,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IM,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IM,2,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IM,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IM,3,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IS,1,E,0.0001012585,7.14862416692546E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IS,2,B,0.0001472125,1.11262169514687E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IS,2,E,9.244867E-05,5.67313081449013E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IS,3,B,0.0001788267,1.11262169514687E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IS,3,E,0.0001145339,7.06107713923957E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IT,1,E,0.0001765943,0.000147703482055503
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IT,2,B,0.0003181322,0.000138405636359281
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IT,2,E,0.0001836951,0.000121640096706127
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IT,3,B,0.000280335,0.000138405636359281
SDB,1,DE1033-NATION-OF-CITIZENSHIP,IT,3,E,0.000178416,0.000108225741742251
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JM,1,E,0.001456646,0.000253228301599716
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JM,2,B,0.001394543,9.35530997724014E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JM,2,E,0.001365443,0.00019620950005657
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JM,3,B,0.001532501,9.35530997724014E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JM,3,E,0.001382909,0.00025179925121081
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JN,1,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JN,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JN,2,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JN,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JN,3,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JA,1,E,0.0002568359,0.000174208559231179
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JA,2,B,0.0004440252,6.52869791761256E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JA,2,E,0.0002483756,0.000188668322401892
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JA,3,B,0.0003907792,6.52869791761256E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JA,3,E,0.0002335656,0.000166611540828547
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JE,1,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JE,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JE,2,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JE,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JE,3,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JO,1,E,0.0001860701,8.2941474431782E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JO,2,B,0.0002882463,0.000134917733629768
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JO,2,E,0.000242092,9.81173375496366E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JO,3,B,0.000257779,0.000134917733629768
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JO,3,E,0.000217639,8.50225904730066E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JU,1,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JU,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JU,2,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JU,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,JU,3,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KZ,1,E,4.818889E-05,3.79490706090791E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KZ,2,B,1.183124E-05,1.6731899273225E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KZ,2,E,5.236052E-05,4.06090670429944E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KZ,3,B,4.524877E-05,1.6731899273225E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KZ,3,E,4.184128E-05,3.23101663946051E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KE,1,E,0.0004104364,0.000133029207012969
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KE,2,B,0.0003775509,8.54382873372315E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KE,2,E,0.0003393188,0.000113419614875953
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KE,3,B,0.000446697,8.54382873372315E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KE,3,E,0.0003788205,9.67058191286029E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KR,1,E,3.563782E-05,6.40759203175553E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KR,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KR,2,E,7.284303E-06,1.118291121065E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KR,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KR,3,E,6.276251E-05,0.000150077500913879
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KV,1,E,5.863322E-06,1.36569178844524E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KV,2,B,1.08454E-05,1.53377125309552E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KV,2,E,5.315889E-06,1.06986069351972E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KV,3,B,2.194715E-05,1.53377125309552E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KV,3,E,1.273782E-05,2.16454741429897E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KU,1,E,5.42811E-05,6.75927926830835E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KU,2,B,3.352204E-05,2.66022561772303E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KU,2,E,3.862395E-05,4.48478111125509E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KU,3,B,3.397074E-05,2.66022561772303E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KU,3,E,3.87188E-05,3.34755082643704E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KG,1,E,1.443935E-05,1.75275941850099E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KG,2,B,3.409177E-05,1.21227807492506E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KG,2,E,3.091024E-05,1.47704564580014E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KG,3,B,3.359796E-05,1.21227807492506E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,KG,3,E,3.014865E-05,2.003475958463E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LA,1,E,5.838734E-05,5.28020717205835E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LA,2,B,3.507761E-05,2.89864735384579E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LA,2,E,7.024844E-05,3.78274356412481E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LA,3,B,3.383407E-05,2.89864735384579E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LA,3,E,7.392593E-05,4.61309744472102E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LG,1,E,5.931251E-05,4.8216684037076E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LG,2,B,9.184604E-05,3.54739215035579E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LG,2,E,5.704323E-05,4.94482142351256E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LG,3,B,8.944751E-05,3.54739215035579E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LG,3,E,5.486531E-05,4.2212974565353E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LE,1,E,0.0002117673,0.000150493820754189
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LE,2,B,0.0001905941,7.23174657686879E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LE,2,E,0.0001292867,9.82606080437657E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LE,3,B,0.0003236515,7.23174657686879E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LE,3,E,0.0001743774,0.000133847434660935
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LT,1,E,1.724645E-05,3.38847553997674E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LT,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LT,2,E,1.8699E-05,3.51470963827361E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LT,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LT,3,E,1.373826E-05,3.38469307618509E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LI,1,E,0.0003392098,0.000223529838828411
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LI,2,B,0.0003268076,0.000102208839534588
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LI,2,E,0.0002721158,0.000196425742105797
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LI,3,B,0.0002462588,0.000102208839534588
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LI,3,E,0.0002479665,0.000190525085637499
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LY,1,E,1.578228E-05,1.92423018485914E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LY,2,B,2.226053E-05,1.57560331608387E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LY,2,E,1.067472E-05,1.33108440744562E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LY,3,B,3.359796E-05,1.57560331608387E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LY,3,E,1.153124E-05,1.43109345532201E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LS,1,E,2.151204E-06,7.13473708345471E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LS,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LS,2,E,4.649481E-06,9.30367843915996E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LS,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LS,3,E,3.954679E-06,1.18640371510992E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LH,1,E,5.293373E-05,4.46059440085294E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LH,2,B,3.409177E-05,1.21227807492506E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LH,2,E,4.83432E-05,5.02606952949488E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LH,3,B,4.494432E-05,1.21227807492506E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LH,3,E,5.314471E-05,4.54048063511044E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LU,1,E,4.394725E-06,9.82950509339724E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LU,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LU,2,E,4.540832E-06,9.08182013921525E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LU,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,LU,3,E,4.235084E-06,8.49334332381781E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MC,1,E,3.712117E-06,1.23117008600946E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MC,2,B,1.141513E-05,1.61434365915931E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MC,2,E,3.182079E-06,9.54623683355749E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MC,3,B,2.231994E-05,1.61434365915931E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MC,3,E,9.144317E-06,1.39847619813068E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MK,1,E,2.631377E-05,2.32721950308736E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MK,2,B,3.409177E-05,1.21227807492506E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MK,2,E,2.106209E-05,2.08481181171455E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MK,3,B,4.457154E-05,1.21227807492506E-06
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MK,3,E,2.499456E-05,1.9483952452867E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MA,1,E,0.0001841898,0.000275351304511698
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MA,2,B,1.08454E-05,1.53377125309552E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MA,2,E,0.0001681484,0.000230336531011079
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MA,3,B,1.127803E-05,1.53377125309552E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MA,3,E,0.0002146839,0.000292679444279092
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MI,1,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MI,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MI,2,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MI,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MI,3,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MY,1,E,4.99635E-05,3.05969414034027E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MY,2,B,6.761381E-05,2.59776746379011E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MY,2,E,5.292684E-05,2.3799739975925E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MY,3,B,4.487599E-05,2.59776746379011E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MY,3,E,4.425291E-05,2.11046010276026E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MV,1,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MV,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MV,2,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MV,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MV,3,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,ML,1,E,2.503061E-05,3.38044297590657E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,ML,2,B,3.466151E-05,2.79674469228374E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,ML,2,E,2.174736E-05,2.08746028593531E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,ML,3,B,2.269272E-05,2.79674469228374E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,ML,3,E,2.135092E-05,1.81932748741489E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MT,1,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MT,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MT,2,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MT,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MT,3,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,RM,1,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,RM,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,RM,2,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,RM,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,RM,3,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MB,1,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MB,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MB,2,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MB,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MB,3,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MR,1,E,3.573825E-05,4.15501833191307E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MR,2,B,1.08454E-05,1.53377125309552E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MR,2,E,2.75944E-05,2.87400040940301E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MR,3,B,1.127803E-05,1.53377125309552E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MR,3,E,3.639381E-05,2.68144334263101E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MP,1,E,5.999312E-06,1.35105816969036E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MP,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MP,2,E,5.324399E-06,1.06754259892432E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MP,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MP,3,E,5.489601E-06,1.09957205896439E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MF,1,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MF,2,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MF,2,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MF,3,B,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MF,3,E,0,0
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MX,1,E,0.001477738,0.000614299805044261
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MX,2,B,0.001922769,0.000417010235999383
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MX,2,E,0.001277092,0.000528371648520951
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MX,3,B,0.001875128,0.000417010235999383
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MX,3,E,0.001292505,0.000533175894385208
SDB,1,DE1033-NATION-OF-CITIZENSHIP,FM,1,E,5.370366E-06,1.20091965192576E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,FM,2,B,1.183124E-05,1.6731899273225E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,FM,2,E,7.553601E-06,1.16798237111897E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,FM,3,B,1.097358E-05,1.6731899273225E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,FM,3,E,7.885096E-06,1.21783797389547E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MD,1,E,4.924951E-05,3.14939910069961E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MD,2,B,4.452107E-05,3.15120681665028E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MD,2,E,4.184876E-05,2.13815401177504E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MD,3,B,3.397074E-05,3.15120681665028E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MD,3,E,4.090629E-05,2.23665848372617E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MN,1,E,2.292215E-05,2.58202239041794E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MN,2,B,4.493717E-05,1.42468748967774E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MN,2,E,2.713158E-05,1.84575461434834E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MN,3,B,5.6154E-05,1.42468748967774E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MN,3,E,3.805012E-05,3.56710475254278E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MG,1,E,8.645022E-06,1.99361615666242E-05
SDB,1,DE1033-NATION-OF-CITIZENSHIP,MG,2,B,0,0
